Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.42812E-3,68.584366566,0.959305401,0.006780337,0.482758621,0.714285714
3.50973E-3,68.935339577,0.962291853,0.006680626,0.482758621,0.714285714
3.52474E-3,69.287814018,0.962816923,0.006580915,0.517241379,0.714285714
3.53045E-3,69.640859077,0.963014554,0.006481205,0.517241379,0.714285714
3.53055E-3,69.993913964,0.963017949,0.006381494,0.517241379,0.714285714
3.53368E-3,70.347282046,0.963125965,0.006281783,0.517241379,0.714285714
3.56185E-3,70.703467076,0.96408342,0.006182072,0.517241379,0.714285714
3.57472E-3,71.060938952,0.964512495,0.006082361,0.517241379,0.714285714
3.5792E-3,71.418858498,0.964660558,0.00598265,0.517241379,0.714285714
3.58127E-3,71.776985882,0.964729088,0.005882939,0.517241379,0.714285714
3.60051E-3,72.137037339,0.965357235,0.005783229,0.517241379,0.714285714
3.62398E-3,72.499435422,0.96610821,0.005683518,0.517241379,0.714285714
3.64604E-3,72.864039309,0.966799268,0.005583807,0.517241379,0.714285714
3.66681E-3,73.230720641,0.967437223,0.005484096,0.517241379,0.714285714
3.71482E-3,73.602202727,0.968864968,0.005384385,0.517241379,0.714285714
3.71942E-3,73.97414442,0.968998327,0.005284674,0.551724138,0.714285714
3.72956E-3,74.347100574,0.969290664,0.005184964,0.551724138,0.714285714
3.78132E-3,74.725232617,0.970739836,0.005085253,0.551724138,0.714285714
3.8246E-3,75.107692732,0.971898994,0.004985542,0.551724138,0.714285714
3.83415E-3,75.491107376,0.972148394,0.004885831,0.586206897,0.714285714
3.83881E-3,75.874988296,0.972269417,0.00478612,0.586206897,0.714285714
3.84348E-3,76.25933642,0.972390153,0.004686409,0.620689655,0.714285714
3.84718E-3,76.644054152,0.972485295,0.004586699,0.620689655,0.714285714
3.86417E-3,77.030470697,0.972918396,0.004486988,0.620689655,0.714285714
3.89E-3,77.419470908,0.973564052,0.004387277,0.620689655,0.714285714
3.91761E-3,77.81123188,0.97423696,0.004287566,0.620689655,0.714285714
3.9319E-3,78.204422213,0.974578596,0.004187855,0.620689655,0.714285714
3.93339E-3,78.597761177,0.974613859,0.004088144,0.655172414,0.714285714
4.03174E-3,79.000934749,0.976841682,0.003988434,0.655172414,0.714285714
4.04434E-3,79.405368662,0.977112677,0.003888723,0.655172414,0.714285714
4.0735E-3,79.812719089,0.97772768,0.003789012,0.655172414,0.714285714
4.09819E-3,80.222538292,0.978235335,0.003689301,0.655172414,0.714285714
4.11101E-3,80.633638975,0.978494268,0.00358959,0.655172414,0.714285714
4.11979E-3,81.045618282,0.978670018,0.003489879,0.655172414,0.714285714
