x,y,raw,cumulative,Cloglog
-99.662180296819,20.144604098652998,2.68461E-6,0.439455218,0.002504123
-99.09551366655501,19.852937450723,2.17472E-6,0.319763497,0.002028993
-99.695513628011,23.936270521742998,1.22441E-5,2.852312771,0.011370144
-97.912180409239,22.286270627739,1.31365E-7,0.000178702,0.00012268
-100.42884691423501,22.302937293335,7.0451E-6,1.568770008,0.006558108
-98.137180394785,21.027937375241,3.97459E-4,18.420123443,0.310096027
-99.47884697526301,22.144603970172998,2.27908E-5,4.733749448,0.021060306
-100.362180251851,22.736270598831,5.42053E-6,1.118576854,0.005049663
-100.245513592679,21.844603989444998,1.40794E-5,3.246464941,0.013063239
-98.528847036291,22.919603920387,3.85868E-6,0.731076395,0.003597293
-98.77051368743301,21.502937344727,3.60658E-4,17.087846121,0.285972131
-98.570513700281,21.469604013535,2.9771E-4,15.392429139,0.242736392
-99.253846989717,20.636270733735,8.75934E-7,0.03574695,0.000817736
-99.328846984899,21.727937330273,2.23829E-5,4.663729926,0.020687342
-99.22051365852501,22.944603918781,4.6765E-6,0.922538724,0.004358052
-99.64551363122301,23.927937188945,9.59227E-6,2.173383205,0.008918598
-100.978846878903,21.761270661464998,2.41692E-6,0.378506166,0.002254715
-98.52051370349301,19.711270793157,1.16475E-6,0.080253945,0.001087219
-98.920513677797,20.427937413785,9.6221E-7,0.048131822,0.000898243
-99.170513661737,21.277937359181,2.40868E-5,4.951140945,0.022244533
-100.67884689817501,22.052937309395,4.21081E-6,0.816585004,0.00392492
-99.84551361837501,22.044603976597,3.11411E-6,0.533801545,0.00290417
-98.620513697069,20.019604106682998,1.28509E-6,0.106609462,0.001199475
-98.553847034685,19.836270785127,1.15533E-6,0.078745481,0.001078425
-99.453846976869,21.561270674313,1.23608E-5,2.872007378,0.011477829
-99.662180296819,23.919603856147,1.34271E-5,3.103224153,0.012461769
-99.203846992929,22.102937306183,3.43958E-6,0.617469786,0.003207208
-99.495513640859,20.769604058503,3.3846E-6,0.605522768,0.003156025
-99.245513656919,20.619604068139,8.63296E-7,0.033310305,0.000805942
-98.77051368743301,21.877937320637,4.25065E-5,6.773289277,0.038920903
-98.93718034339301,19.611270799581,8.32841E-7,0.029409436,0.000777521
-98.553847034685,21.777937327061,2.64417E-5,5.195550206,0.024392528
-100.328846920659,21.336270688767,2.20443E-6,0.328739324,0.002056685
-99.88718028236501,20.986270711251,1.30733E-5,3.006517328,0.012135446
-99.995513608739,21.436270682343,1.18618E-5,2.755865541,0.01101712
-100.05384693832501,21.177937365605,1.0823E-6,0.068983981,0.001010294
-99.67884696241501,23.911270523349,8.57825E-6,1.93390649,0.007979571
-99.253846989717,21.319604023171,3.75535E-5,6.334175713,0.0344648
-99.153846996141,19.244604156469,2.96304E-6,0.494321313,0.002763477
-98.495513705099,21.302937357575,7.10287E-4,29.288885302,0.484885428
