variable,x,y
bio9,3.710722017288208,0.0
bio9,3.7535393875122067,0.0
bio9,3.796356757736206,0.0
bio9,3.839174127960205,0.0
bio9,3.881991498184204,0.0
bio9,3.9248088684082028,0.0
bio9,3.967626238632202,0.0
bio9,4.0104436088562005,0.0
bio9,4.0532609790802,0.0
bio9,4.096078349304199,0.0
bio9,4.138895719528198,0.0
bio9,4.181713089752197,0.0
bio9,4.224530459976196,0.0
bio9,4.267347830200195,0.0
bio9,4.310165200424194,0.0
bio9,4.3529825706481935,0.0
bio9,4.395799940872192,0.0
bio9,4.438617311096191,0.0
bio9,4.48143468132019,0.0
bio9,4.524252051544189,0.0
bio9,4.567069421768188,0.0
bio9,4.609886791992187,0.0
bio9,4.652704162216186,0.0
bio9,4.6955215324401856,0.0
bio9,4.738338902664184,0.0
bio9,4.781156272888183,0.0
bio9,4.823973643112183,0.0
bio9,4.866791013336181,0.0
bio9,4.9096083835601805,0.0
bio9,4.95242575378418,0.0
bio9,4.995243124008178,0.0
bio9,5.038060494232178,0.0
bio9,5.080877864456177,0.0
bio9,5.123695234680175,0.0
bio9,5.166512604904175,0.0
bio9,5.209329975128174,0.0
bio9,5.2521473453521725,0.0
bio9,5.294964715576172,0.0
bio9,5.33778208580017,0.0
bio9,5.38059945602417,0.0
bio9,5.423416826248169,0.0
bio9,5.4662341964721675,0.0
bio9,5.509051566696167,2.8593467504833825E-7
bio9,5.551868936920165,2.990825009874243E-7
bio9,5.594686307144165,3.12835055638061E-7
bio9,5.637503677368164,3.2721982279326767E-7
bio9,5.680321047592162,3.4226619050059526E-7
bio9,5.723138417816162,3.580042573503306E-7
bio9,5.765955788040161,3.7446616829583945E-7
bio9,5.8087731582641595,3.9168483567664225E-7
bio9,5.851590528488159,4.0969547399072326E-7
bio9,5.894407898712158,4.2853403670051193E-7
bio9,5.937225268936157,4.4823909206570534E-7
bio9,5.980042639160155,4.688500041538646E-7
bio9,6.022860009384155,4.904088655166561E-7
bio9,6.065677379608154,5.129588203089952E-7
bio9,6.108494749832152,5.365458832784498E-7
bio9,6.1513121200561525,5.612175755231874E-7
bio9,6.194129490280151,5.870234645044548E-7
bio9,6.236946860504149,6.140162440715358E-7
bio9,6.27976423072815,6.422498586289294E-7
bio9,6.322581600952148,6.71782117933617E-7
bio9,6.365398971176147,7.026719117675384E-7
bio9,6.408216341400146,7.349825068558857E-7
bio9,6.451033711624145,7.68778420479066E-7
bio9,6.4938510818481445,8.04128717390995E-7
bio9,6.536668452072143,8.411041108047357E-7
bio9,6.579485822296142,8.79780145623954E-7
bio9,6.622303192520141,9.202341288983007E-7
bio9,6.66512056274414,9.625487109587993E-7
bio9,6.7079379329681394,1.0068085884995526E-6
bio9,6.750755303192138,1.0531040288697113E-6
bio9,6.793572673416137,1.101528368963045E-6
bio9,6.836390043640137,1.152178697338968E-6
bio9,6.879207413864135,1.2051586963934824E-6
bio9,6.922024784088134,1.260574208572507E-6
bio9,6.964842154312134,1.3185384659664123E-6
bio9,7.007659524536132,1.379167315462837E-6
bio9,7.0504768947601315,1.4425847894017352E-6
bio9,7.093294264984131,1.5089176486071665E-6
bio9,7.136111635208129,1.5783012941028574E-6
bio9,7.178929005432129,1.6508746512045036E-6
bio9,7.221746375656128,1.7267858538616565E-6
bio9,7.264563745880126,1.8061866740026744E-6
bio9,7.307381116104126,1.8892395701186615E-6
bio9,7.350198486328124,1.976110297619016E-6
bio9,7.393015856552124,2.0669765490310965E-6
bio9,7.435833226776123,2.1620212464767974E-6
bio9,7.478650597000121,2.26143492909614E-6
bio9,7.521467967224121,2.3654213237023214E-6
bio9,7.564285337448119,2.474187795087346E-6
bio9,7.6071027076721185,2.5879569420794724E-6
bio9,7.649920077896118,2.7069559109804686E-6
bio9,7.692737448120116,2.8314282189967344E-6
bio9,7.735554818344116,2.9616226129292045E-6
bio9,7.778372188568115,3.0978051199781476E-6
bio9,7.821189558792113,3.240247906433069E-6
bio9,7.864006929016113,3.389242237972212E-6
bio9,7.906824299240112,3.545085974110407E-6
bio9,7.9496416694641105,3.708097437993274E-6
bio9,7.99245903968811,3.878602456097724E-6
bio9,8.035276409912107,4.056949819641886E-6
bio9,8.078093780136108,4.243495823175181E-6
bio9,8.120911150360108,4.438624273461755E-6
bio9,8.163728520584106,4.642720341507811E-6
bio9,8.206545890808105,4.856201030634111E-6
bio9,8.249363261032103,5.079497896076646E-6
bio9,8.292180631256102,5.313067958923057E-6
bio9,8.334998001480102,5.557372332987143E-6
bio9,8.377815371704102,5.812910330860177E-6
bio9,8.4206327419281,6.080198090785416E-6
bio9,8.463450112152099,6.359783128573326E-6
bio9,8.506267482376098,6.652217052760534E-6
bio9,8.549084852600096,6.958097856113454E-6
bio9,8.591902222824096,7.278043540281942E-6
bio9,8.634719593048096,7.612708486703923E-6
bio9,8.677536963272093,7.962754352774937E-6
bio9,8.720354333496093,8.328895091835875E-6
bio9,8.763171703720092,8.711881491763052E-6
bio9,8.80598907394409,9.112468433158938E-6
bio9,8.84880644416809,9.531475370749831E-6
bio9,8.891623814392089,9.969749044103082E-6
bio9,8.934441184616087,1.0428185305499937E-5
bio9,8.977258554840088,1.0907690921158064E-5
bio9,9.020075925064088,1.1409245416871272E-5
bio9,9.062893295288085,1.1933861060242634E-5
bio9,9.105710665512085,1.2482611964514945E-5
bio9,9.148528035736083,1.3056583156867418E-5
bio9,9.191345405960082,1.3656946066475939E-5
bio9,9.234162776184082,1.4284913959272671E-5
bio9,9.276980146408082,1.4941772860765923E-5
