x,y,raw,cumulative,Cloglog
-99.662180296819,20.144604098652998,5.84897E-7,0.029906336,0.001140038
-99.09551366655501,19.852937450723,3.94686E-6,0.727682026,0.007667773
-99.695513628011,23.936270521742998,1.55638E-6,0.208002987,0.003030702
-97.912180409239,22.286270627739,1.12489E-4,12.43578002,0.196983535
-100.42884691423501,22.302937293335,1.66651E-6,0.228160726,0.003244809
-98.137180394785,21.027937375241,8.80357E-5,10.005140564,0.15776016
-99.47884697526301,22.144603970172998,1.47957E-6,0.198314003,0.00288136
-100.362180251851,22.736270598831,1.6048E-6,0.215264204,0.003124853
-100.245513592679,21.844603989444998,1.09208E-6,0.11187131,0.00212755
-98.528847036291,22.919603920387,1.61785E-5,2.00381726,0.03105934
-98.77051368743301,21.502937344727,1.37812E-3,79.989138889,0.931960542
-98.570513700281,21.469604013535,1.70447E-4,16.316588542,0.282808513
-99.253846989717,20.636270733735,2.39416E-7,0.005024828,0.000466809
-99.328846984899,21.727937330273,3.33591E-5,3.628222378,0.062987052
-99.22051365852501,22.944603918781,1.98486E-4,17.94348355,0.320972796
-99.64551363122301,23.927937188945,2.33227E-6,0.352426776,0.004538142
-100.978846878903,21.761270661464998,3.11945E-6,0.531856146,0.0060652
-98.52051370349301,19.711270793157,1.26849E-5,1.656183915,0.024435104
-98.920513677797,20.427937413785,3.80932E-7,0.014341644,0.000742632
-99.170513661737,21.277937359181,2.01948E-6,0.291157456,0.003930728
-100.67884689817501,22.052937309395,7.94441E-7,0.059087371,0.001548149
-99.84551361837501,22.044603976597,4.64698E-6,0.863518827,0.009021764
-98.620513697069,20.019604106682998,1.20392E-6,0.135521868,0.002345167
-98.553847034685,19.836270785127,8.80135E-7,0.073871513,0.001715
-99.453846976869,21.561270674313,1.51983E-6,0.204306817,0.002959631
-99.662180296819,23.919603856147,1.67484E-6,0.229163765,0.003261009
-99.203846992929,22.102937306183,3.28484E-4,27.018137694,0.473035701
-99.495513640859,20.769604058503,6.68764E-6,1.148915477,0.012957804
-99.245513656919,20.619604068139,2.63201E-7,0.006812668,0.000513172
-98.77051368743301,21.877937320637,2.54965E-4,21.628772659,0.391794808
-98.93718034339301,19.611270799581,1.73378E-5,2.151277978,0.033247628
-98.553847034685,21.777937327061,7.08898E-5,7.87837974,0.129120665
-100.328846920659,21.336270688767,2.56654E-6,0.405871131,0.004992852
-99.88718028236501,20.986270711251,4.18298E-6,0.776477261,0.008124615
-99.995513608739,21.436270682343,1.79229E-6,0.252092373,0.00348929
-100.05384693832501,21.177937365605,6.47477E-7,0.0373712,0.001261937
-99.67884696241501,23.911270523349,1.86914E-6,0.267081438,0.003638622
-99.253846989717,21.319604023171,4.98517E-6,0.927614623,0.009675162
-99.153846996141,19.244604156469,4.01697E-7,0.016059482,0.000783097
-98.495513705099,21.302937357575,1.13512E-4,12.548781286,0.198584253
-98.545513701887,22.752937264427,1.50527E-4,15.169029909,0.254397819
-98.56218036748301,19.677937461964998,1.62334E-5,2.010297334,0.031163156
-99.628846965627,23.911270523349,2.36357E-6,0.36088381,0.004598907
-100.620513568589,21.886270653434998,3.60604E-6,0.653866405,0.007007971
-99.078847000959,20.502937408967,6.92871E-7,0.043398993,0.00135035
-98.345513714735,22.402937286910998,5.0974E-5,5.723817263,0.094629748
-99.703846960809,23.902937190551,1.57722E-6,0.211607089,0.003071233
-100.103846935113,22.419603952507,2.6038E-6,0.412588158,0.00506515
-98.578847033079,21.077937372028998,1.5022E-4,15.15397722,0.25395204
-100.503846909417,21.944603983021,1.53125E-6,0.205375308,0.002981853
-100.087180269517,22.069603974991,1.00283E-5,1.479297844,0.019367505
-100.05384693832501,22.361270622920998,4.48128E-6,0.836171334,0.008701485
-99.51218030645501,22.911270587589,2.22297E-5,2.593257746,0.042426795
-98.695513692251,22.694603934841,9.08605E-5,10.327335641,0.162387271
-99.34551365049501,21.927937317425,1.32982E-4,13.807021866,0.228444718
-99.912180280759,20.877937384877,3.20141E-6,0.552070138,0.00622406
-100.620513568589,22.002937312607,2.66489E-7,0.007024438,0.000519582
-98.628847029867,20.444604079381,2.1295E-6,0.312766434,0.00414441
-99.60384696723301,23.902937190551,2.53261E-6,0.398475465,0.004927013
-98.43718037551301,22.461270616497,2.27723E-5,2.640538579,0.043439658
-98.695513692251,22.402937286910998,1.02032E-4,11.482009558,0.18043914
-99.695513628011,23.894603857752998,1.68617E-6,0.231013224,0.003283026
