X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-98.9572,21.7496,train,0.0013979362967244265,80.3751923506734,0.9345394114430553
-98.900001,21.799999,train,7.350066375395446E-4,54.22682726202699,0.7615121951402204
-98.903889,21.700278,train,0.0016680466505670996,85.59345392251633,0.9613452731020712
-98.923055,21.997222,train,7.153322178062786E-4,52.55868433334761,0.7521836477615669
-99.435,22.595278,train,1.33026377721611E-4,13.832816668604934,0.2285110708730077
-98.892778,21.754167,train,0.0010211310909514631,67.85096591516977,0.8635023094859248
-98.918055,21.715833,train,0.0013569150291754502,79.30369580364948,0.9290873064681502
-98.908333,21.808333,test,7.4068332667866E-4,54.6437192895298,0.7641379058401946
