Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.2294E-5,1.401281262,0.010877642,0.180339321,0,0
2.38044E-5,1.500741436,0.01161027,0.176047904,0,0
2.77368E-5,1.752169152,0.013515229,0.166267465,0,0
3.19685E-5,2.002951265,0.015561101,0.157884232,0,0
3.56554E-5,2.252801652,0.017340096,0.150499002,0,0
3.97773E-5,2.500433984,0.019325172,0.143912176,0,0
4.41972E-5,2.751988922,0.021449318,0.137924152,0,0
4.77585E-5,3.004532209,0.023157497,0.13243513,0,0
5.16492E-5,3.253009178,0.025020274,0.12744511,0,0
5.56602E-5,3.500402544,0.026936912,0.122854291,0,0
5.93653E-5,3.754062733,0.028704022,0.118463074,0,0
6.59118E-5,4.004888126,0.031818484,0.114471058,0,0
7.03909E-5,4.25103345,0.033943606,0.110878244,0,0
7.57001E-5,4.505306475,0.036456549,0.10738523,0,0
8.061E-5,4.754784149,0.038774686,0.104191617,0,0
8.54476E-5,5.00385847,0.041053276,0.101197605,0,0
9.10515E-5,5.252687726,0.043686006,0.098403194,0,0
9.47261E-5,5.504536348,0.045408416,0.095708583,0,0
9.91109E-5,5.756282823,0.04745966,0.093113772,0,0
1.04878E-4,6.001904245,0.050151076,0.090718563,0,0
1.08948E-4,6.26015904,0.052045308,0.088323353,0,0
1.14451E-4,6.506723189,0.054601445,0.086127745,0,0
1.19467E-4,6.751224127,0.056924679,0.084031936,0,0
1.23789E-4,7.0069209,0.05892218,0.081936128,0,0
1.27224E-4,7.25860581,0.06050696,0.07994012,0,0
1.32063E-4,7.504783846,0.062734565,0.078043912,0,0
1.36149E-4,7.7590787,0.064611554,0.076147705,0,0
1.41703E-4,8.010398985,0.06715677,0.074351297,0.05,0
1.47364E-4,8.255855676,0.069743901,0.072654691,0.05,0
1.52765E-4,8.511492254,0.072205502,0.070958084,0.1,0
1.57283E-4,8.760202388,0.074259732,0.069361277,0.1,0
1.61881E-4,9.000259882,0.076345542,0.067864271,0.1,0
1.64991E-4,9.26165046,0.077753734,0.066267465,0.1,0
1.70119E-4,9.513188034,0.080070836,0.064770459,0.1,0
1.77176E-4,9.755802007,0.083250276,0.063373253,0.1,0
1.84329E-4,10.009102423,0.086461906,0.061976048,0.1,0
1.90771E-4,10.251842361,0.089344297,0.060678643,0.1,0
1.93974E-4,10.50198997,0.090774033,0.059381238,0.1,0
2.02053E-4,10.76062381,0.094370474,0.058083832,0.1,0
2.05361E-4,11.005141863,0.095839296,0.056886228,0.1,0
2.10648E-4,11.253913626,0.098181477,0.055688623,0.1,0
2.15882E-4,11.509996649,0.100493798,0.054491018,0.1,0
2.21589E-4,11.751038011,0.103009117,0.053393214,0.1,0
2.27118E-4,12.020084436,0.105438543,0.052195609,0.1,0
2.35461E-4,12.251986737,0.109092719,0.051197605,0.1,0
2.42523E-4,12.514861998,0.112173837,0.0500998,0.1,0
2.48666E-4,12.761077894,0.114845291,0.049101796,0.1,0
2.53479E-4,13.012699235,0.116932887,0.048103792,0.1,0
2.60723E-4,13.269700286,0.120065679,0.047105788,0.1,0
2.64626E-4,13.505493596,0.121749127,0.046207585,0.1,0
2.74153E-4,13.775320808,0.125844435,0.045209581,0.1,0
2.83677E-4,14.02733451,0.129919265,0.044311377,0.1,0
2.9163E-4,14.257524009,0.133307356,0.043512974,0.1,0
2.98743E-4,14.523790257,0.136326421,0.04261477,0.1,0
3.04242E-4,14.765077463,0.138653035,0.041816367,0.15,0
3.23905E-4,15.015853283,0.146922358,0.041017964,0.15,0
3.31747E-4,15.278399558,0.1501978,0.040219561,0.2,0
3.41185E-4,15.514937641,0.154123532,0.039520958,0.2,0
3.54154E-4,15.759762997,0.159488365,0.038822355,0.2,0
3.63396E-4,16.010434558,0.163290574,0.038123752,0.2,0
3.84122E-4,16.275431661,0.171754954,0.03742515,0.2,0
3.93544E-4,16.509533545,0.175574825,0.036826347,0.2,0
4.00133E-4,16.788032116,0.178235337,0.036127745,0.2,0
4.10729E-4,17.030932018,0.182495868,0.035528942,0.2,0
4.17984E-4,17.280470964,0.185400465,0.03493014,0.2,0
4.21527E-4,17.532303859,0.186815381,0.034331337,0.2,0
4.28254E-4,17.787333451,0.189494463,0.033732535,0.2,0
4.42918E-4,18.006679428,0.195304414,0.033233533,0.2,0
4.55072E-4,18.277478751,0.200088111,0.032634731,0.2,0
4.73209E-4,18.510764776,0.207174142,0.032135729,0.2,0
4.83121E-4,18.797820641,0.2110199,0.031536926,0.2,0
5.12768E-4,19.046462221,0.222412493,0.031037924,0.2,0
5.47455E-4,19.262903059,0.235532775,0.030638723,0.2,0
5.74331E-4,19.543487793,0.245545901,0.030139721,0.2,0
6.03556E-4,19.781740478,0.25628576,0.029740519,0.2,0
