Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.97864E-4,39.033313929,0.75047487,0.040498753,0.32,0.166666667
9.00985E-4,39.303493553,0.751675921,0.040199501,0.32,0.166666667
9.07662E-4,39.575097649,0.754226504,0.039900249,0.32,0.166666667
9.12217E-4,39.757539387,0.755951157,0.039700748,0.32,0.166666667
9.1695E-4,40.032400737,0.757730488,0.039401496,0.32,0.166666667
9.23082E-4,40.308838598,0.760016701,0.039102244,0.32,0.166666667
9.28201E-4,40.586712533,0.761908476,0.038802993,0.32,0.166666667
9.30958E-4,40.772701137,0.762920977,0.038603491,0.32,0.166666667
9.36168E-4,41.053348468,0.76482336,0.038304239,0.32,0.166666667
9.45794E-4,41.336502343,0.768297274,0.038004988,0.32,0.166666667
9.4671E-4,41.525782557,0.768625342,0.037805486,0.32,0.166666667
9.49408E-4,41.810332366,0.769588582,0.037506234,0.32,0.166666667
9.56045E-4,42.000901429,0.771940723,0.037306733,0.32,0.166666667
9.6116E-4,42.288836722,0.773737034,0.037007481,0.32,0.166666667
9.63697E-4,42.577715954,0.774622878,0.036708229,0.32,0.166666667
9.69834E-4,42.771498185,0.776751184,0.036508728,0.32,0.166666667
9.77441E-4,43.063968123,0.779361605,0.036209476,0.32,0.166666667
9.81283E-4,43.260101949,0.780668271,0.036009975,0.32,0.166666667
9.85083E-4,43.554990248,0.781953374,0.035710723,0.32,0.166666667
9.91305E-4,43.753229916,0.78404076,0.035511222,0.32,0.166666667
9.94578E-4,44.051304629,0.785130782,0.03521197,0.32,0.166666667
9.96513E-4,44.250584538,0.785772775,0.035012469,0.32,0.166666667
1.00255E-3,44.550771699,0.787761821,0.034713217,0.32,0.166666667
1.00813E-3,44.752084669,0.78958465,0.034513716,0.32,0.166666667
1.01307E-3,45.055529923,0.791187151,0.034214464,0.32,0.166666667
1.01771E-3,45.258861185,0.79267992,0.034014963,0.32,0.166666667
1.02811E-3,45.566285577,0.795985627,0.033715711,0.32,0.166666667
1.03389E-3,45.772951463,0.797800882,0.033516209,0.32,0.166666667
1.04328E-3,46.084507917,0.800715844,0.033216958,0.32,0.166666667
1.0485E-3,46.294138488,0.802316894,0.033017456,0.32,0.166666667
1.05259E-3,46.504503622,0.803565273,0.032817955,0.32,0.166666667
1.05747E-3,46.821466161,0.805039618,0.032518703,0.32,0.166666667
1.05836E-3,47.033111861,0.805308031,0.032319202,0.36,0.166666667
1.05949E-3,47.35083772,0.805647356,0.03201995,0.36,0.166666667
1.06169E-3,47.563006469,0.806309484,0.031820449,0.36,0.166666667
1.06691E-3,47.775873595,0.807864097,0.031620948,0.36,0.166666667
1.0735E-3,48.097517036,0.809811997,0.031321696,0.36,0.166666667
1.07655E-3,48.312650583,0.810709024,0.031122195,0.36,0.166666667
1.07814E-3,48.528193101,0.811172289,0.030922693,0.36,0.166666667
1.08551E-3,48.852612103,0.813311214,0.030623441,0.36,0.166666667
1.08865E-3,49.070193288,0.814216386,0.03042394,0.36,0.166666667
1.09328E-3,49.288395001,0.815542025,0.030224439,0.36,0.166666667
1.09557E-3,49.507312281,0.816193838,0.030024938,0.36,0.166666667
1.09876E-3,49.836529073,0.817097853,0.029725686,0.36,0.166666667
1.10379E-3,50.057105727,0.818513361,0.029526185,0.4,0.166666667
1.1084E-3,50.278614319,0.819804768,0.029326683,0.4,0.166666667
1.11741E-3,50.501383644,0.822294924,0.029127182,0.4,0.166666667
1.12082E-3,50.837154334,0.82323082,0.02882793,0.4,0.166666667
1.1241E-3,51.061680225,0.824125926,0.028628429,0.4,0.166666667
1.12443E-3,51.286538502,0.824214321,0.028428928,0.4,0.166666667
1.12597E-3,51.51161758,0.82463274,0.028229426,0.4,0.166666667
1.13327E-3,51.850547843,0.826600435,0.027930175,0.4,0.166666667
1.13615E-3,52.077586607,0.827371112,0.027730673,0.4,0.166666667
1.13994E-3,52.305569412,0.828379653,0.027531172,0.4,0.166666667
1.14163E-3,52.53382482,0.828828094,0.027331671,0.4,0.166666667
1.14366E-3,52.762381657,0.82936338,0.02713217,0.4,0.166666667
1.15072E-3,53.106576826,0.831217422,0.026832918,0.4,0.166666667
1.15339E-3,53.337082938,0.831911583,0.026633416,0.4,0.166666667
1.15696E-3,53.568196268,0.832837034,0.026433915,0.4,0.166666667
1.16005E-3,53.800143485,0.833633476,0.026234414,0.4,0.166666667
1.16794E-3,54.03354008,0.83565022,0.026034913,0.44,0.166666667
1.17315E-3,54.26813319,0.836969123,0.025835411,0.44,0.166666667
1.18148E-3,54.504066249,0.839055387,0.02563591,0.44,0.166666667
1.185E-3,54.859034819,0.839928046,0.025336658,0.44,0.166666667
1.18623E-3,55.096214054,0.840234371,0.025137157,0.44,0.166666667
1.18996E-3,55.333948665,0.841152406,0.024937656,0.44,0.166666667
1.19631E-3,55.572886803,0.842702756,0.024738155,0.44,0.166666667
1.20102E-3,55.813006686,0.843846132,0.024538653,0.44,0.166666667
1.20652E-3,56.054221147,0.845168112,0.024339152,0.44,0.166666667
1.21306E-3,56.29636091,0.846726199,0.024139651,0.44,0.166666667
1.21801E-3,56.539574971,0.847894321,0.02394015,0.44,0.166666667
1.22543E-3,56.784296596,0.849628932,0.023740648,0.44,0.166666667
1.22626E-3,57.029521595,0.849821138,0.023541147,0.44,0.166666667
1.23675E-3,57.276827885,0.852237131,0.023341646,0.44,0.333333333
1.23938E-3,57.524504067,0.852837647,0.023142145,0.44,0.333333333
1.24326E-3,57.772929036,0.853716456,0.022942643,0.44,0.333333333
1.24411E-3,58.021682826,0.853908843,0.022743142,0.44,0.333333333
1.24993E-3,58.271394726,0.855217473,0.022543641,0.44,0.333333333
1.26885E-3,58.525104346,0.859391115,0.02234414,0.44,0.333333333
1.27416E-3,58.779448622,0.860541487,0.022144638,0.44,0.333333333
1.27587E-3,59.034498043,0.860910524,0.021945137,0.44,0.333333333
1.28667E-3,59.291606363,0.863212923,0.021745636,0.44,0.333333333
1.29607E-3,59.550383223,0.865186335,0.021546135,0.48,0.333333333
1.29858E-3,59.810046492,0.865709116,0.021346633,0.48,0.333333333
1.30205E-3,60.070390887,0.866427061,0.021147132,0.48,0.333333333
1.3064E-3,60.331420234,0.867321993,0.020947631,0.48,0.333333333
1.30902E-3,60.593150001,0.867858529,0.02074813,0.48,0.333333333
1.31278E-3,60.855375414,0.868624633,0.020548628,0.48,0.333333333
1.32144E-3,61.119190011,0.870372831,0.020349127,0.48,0.333333333
1.32382E-3,61.251571888,0.870848364,0.020249377,0.48,0.333333333
1.32652E-3,61.516804585,0.871387037,0.020049875,0.48,0.333333333
1.32913E-3,61.782534792,0.871904247,0.019850374,0.48,0.333333333
1.33018E-3,62.048503517,0.872112936,0.019650873,0.52,0.333333333
1.33731E-3,62.315947662,0.873513825,0.019451372,0.56,0.333333333
1.3485E-3,62.584989007,0.875683557,0.01925187,0.56,0.5
1.35476E-3,62.855594778,0.876881304,0.019052369,0.56,0.5
1.3562E-3,63.126726978,0.877155959,0.018852868,0.56,0.5
1.3595E-3,63.262676931,0.877780226,0.018753117,0.56,0.5
1.3615E-3,63.534968749,0.878156727,0.018553616,0.56,0.5
1.36209E-3,63.807382007,0.878269086,0.018354115,0.56,0.5
1.36634E-3,64.080585578,0.879066761,0.018154613,0.56,0.5
1.37443E-3,64.354707535,0.880569547,0.017955112,0.56,0.5
1.39784E-3,64.631996498,0.884815379,0.017755611,0.56,0.5
1.39953E-3,64.771949844,0.885115873,0.01765586,0.56,0.5
1.40546E-3,65.053033724,0.88616383,0.017456359,0.56,0.5
1.40832E-3,65.334546656,0.886665146,0.017256858,0.56,0.5
1.41854E-3,65.617787213,0.888443457,0.017057357,0.56,0.5
1.42131E-3,65.759918493,0.888919986,0.016957606,0.56,0.5
1.43021E-3,66.045366841,0.890436779,0.016758105,0.56,0.5
1.43493E-3,66.332330981,0.891234191,0.016558603,0.56,0.5
1.45192E-3,66.621702279,0.8940549,0.016359102,0.56,0.5
1.45254E-3,66.766956713,0.894156305,0.016259352,0.56,0.5
1.45576E-3,67.058091949,0.894680891,0.01605985,0.56,0.5
1.46292E-3,67.350373703,0.89584112,0.015860349,0.56,0.5
1.47011E-3,67.644105303,0.896992793,0.015660848,0.56,0.5
1.48181E-3,67.79228597,0.898838254,0.015561097,0.56,0.5
1.49431E-3,68.090604772,0.900774378,0.015361596,0.56,0.5
1.49763E-3,68.389925193,0.90128246,0.015162095,0.56,0.5
1.49995E-3,68.539920185,0.901636555,0.015062344,0.56,0.5
1.503E-3,68.840282314,0.902099307,0.014862843,0.56,0.5
1.50566E-3,69.141298511,0.90250158,0.014663342,0.56,0.5
1.51014E-3,69.29231224,0.903173719,0.014563591,0.56,0.5
1.51869E-3,69.595665308,0.904446289,0.01436409,0.56,0.5
1.52429E-3,69.900360899,0.905269707,0.014164589,0.56,0.5
1.52472E-3,70.052832841,0.905332297,0.014064838,0.56,0.5
1.53602E-3,70.359760813,0.906972444,0.013865337,0.56,0.5
1.54066E-3,70.513826487,0.907636483,0.013765586,0.56,0.5
1.55296E-3,70.824079523,0.909376533,0.013566085,0.56,0.5
1.5585E-3,71.135593108,0.910150226,0.013366584,0.56,0.5
1.55872E-3,71.291465064,0.910180242,0.013266833,0.56,0.5
1.565E-3,71.604088521,0.911048697,0.013067332,0.56,0.5
1.56568E-3,71.760656534,0.911141682,0.012967581,0.56,0.5
1.57117E-3,72.074724892,0.91189301,0.01276808,0.56,0.5
1.5848E-3,72.390944415,0.913730488,0.012568579,0.56,0.5
1.59098E-3,72.550042844,0.914550959,0.012468828,0.56,0.5
1.62104E-3,72.871822119,0.918430755,0.012269327,0.56,0.5
1.62345E-3,73.034166781,0.918733826,0.012169576,0.56,0.5
1.63898E-3,73.361480997,0.920662339,0.011970075,0.56,0.5
1.64325E-3,73.525805512,0.92118375,0.011870324,0.6,0.5
1.65009E-3,73.855565488,0.922014003,0.011670823,0.6,0.5
1.6537E-3,74.020935328,0.922447329,0.011571072,0.6,0.5
1.65636E-3,74.352122552,0.922766166,0.011371571,0.6,0.5
1.66177E-3,74.518299675,0.923409284,0.01127182,0.6,0.5
1.66603E-3,74.851263179,0.923911489,0.011072319,0.6,0.5
1.66765E-3,75.018028043,0.924102121,0.010972569,0.6,0.5
1.68374E-3,75.354548576,0.925967288,0.010773067,0.6,0.5
1.68584E-3,75.523132644,0.926207148,0.010673317,0.6,0.5
