Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.37334E-4,22.252629437,0.207079485,0.086669995,0.133333333,0
1.43964E-4,22.505980844,0.21591105,0.084872691,0.133333333,0
1.51523E-4,22.757267698,0.225861062,0.083175237,0.133333333,0
1.57843E-4,23.005848664,0.2340831,0.081577634,0.133333333,0
1.67082E-4,23.266128075,0.245946652,0.07998003,0.133333333,0
1.76919E-4,23.508637134,0.258375332,0.078582127,0.133333333,0
1.92398E-4,23.768371354,0.277519368,0.077184224,0.133333333,0
1.99912E-4,24.004213771,0.286632911,0.075986021,0.133333333,0
2.0383E-4,24.26673924,0.291339726,0.074687968,0.133333333,0
2.13356E-4,24.518952306,0.302653684,0.073489765,0.133333333,0
2.19741E-4,24.756579996,0.310136834,0.072391413,0.133333333,0
2.27809E-4,25.003822096,0.319476597,0.07129306,0.133333333,0
2.35139E-4,25.258662275,0.327851829,0.070194708,0.133333333,0
2.45027E-4,25.500243331,0.338988412,0.069196206,0.133333333,0
2.52765E-4,25.773802724,0.347573095,0.068097853,0.133333333,0
2.5912E-4,26.004691159,0.354541133,0.067199201,0.133333333,0
2.6683E-4,26.268327315,0.362894629,0.066200699,0.133333333,0
2.8098E-4,26.512730366,0.377945583,0.065302047,0.133333333,0
2.87867E-4,26.768889821,0.385142054,0.064403395,0.133333333,0
2.94764E-4,27.002058713,0.39226492,0.063604593,0.133333333,0
3.04228E-4,27.272900988,0.40190501,0.062705941,0.133333333,0
3.12603E-4,27.520344005,0.41030842,0.061907139,0.2,0
3.19595E-4,27.77412431,0.417233956,0.061108337,0.2,0
3.26584E-4,28.03214304,0.424074788,0.060309536,0.2,0
3.38732E-4,28.265972586,0.435774385,0.059610584,0.2,0
3.4263E-4,28.504663004,0.439478799,0.058911633,0.2,0
3.51153E-4,28.783307673,0.447491903,0.058112831,0.2,0
3.62689E-4,29.034293971,0.458156625,0.057413879,0.2,0
3.68435E-4,29.25345552,0.463390993,0.056814778,0.2,0
3.80667E-4,29.515251406,0.474367373,0.056115826,0.2,0
3.90348E-4,29.785108239,0.482894611,0.055416875,0.2,0
3.98257E-4,30.021388182,0.489758841,0.054817773,0.2,0
4.03744E-4,30.261927172,0.494467161,0.054218672,0.2,0
4.07262E-4,30.505507032,0.497463149,0.053619571,0.2,0
4.12578E-4,30.751510278,0.501956335,0.053020469,0.2,0
4.21194E-4,31.001896277,0.509154322,0.052421368,0.2,0
4.29709E-4,31.25721798,0.516164998,0.051822267,0.2,0
4.40874E-4,31.517839326,0.525206077,0.051223165,0.2,0
4.50361E-4,31.786488071,0.532756095,0.050624064,0.2,0
4.53691E-4,32.012635589,0.535377105,0.050124813,0.266666667,0
4.6118E-4,32.288009329,0.54121924,0.049525711,0.266666667,0
4.75097E-4,32.522596192,0.551881023,0.04902646,0.266666667,0.333333333
