"","Especie","Y","X"
"1","Xiphophorus nigrensis",21.75,-98.957778
"2","Xiphophorus nigrensis",21.799999,-98.900001
"3","Xiphophorus nigrensis",21.9897,-98.8792
"4","Xiphophorus nigrensis",22.083333,-98.966667
"5","Xiphophorus nigrensis",21.712569,-99.016667
