"","Especie","Y","X"
"1","Xiphophorus multilineatus",21.799999,-98.900001
"2","Xiphophorus multilineatus",21.7496,-98.9572
"3","Xiphophorus multilineatus",21.997222,-98.923055
"4","Xiphophorus multilineatus",21.700278,-98.903889
"5","Xiphophorus multilineatus",21.076667,-97.442222
"6","Xiphophorus multilineatus",20.414444,-97.817222
"7","Xiphophorus multilineatus",22.595278,-99.435
"8","Xiphophorus multilineatus",21.754167,-98.892778
