"","gbifID","institutionCode","catalogNumber","kingdom","phylum","order","family","genus","species","lat","lon","year","country"
"1","2629259991","UMMZ","UMMZ 223207","Animalia","Chordata","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus continens",22.108333,-99.341667,1981,"Mexico"
"2","1889123240","UMMZ","223207","Animalia","Chordata","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus continens",22.147028,-99.313008,1981,"Mexico"
