"","acceptedNameUsage","acceptedNameUsageID","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","cloc","collectionCode","collectionID","collectionKey","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","distanceFromCentroidInMeters","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","higherGeographyID","hostingOrganizationKey","http://unknown.org/captive","http://unknown.org/nick","http://unknown.org/recordEnteredBy","http://unknown.org/recordID","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","institutionKey","isInCluster","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","nameAccordingTo","namePublishedIn","namePublishedInYear","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismName","organismQuantity","organismQuantityType","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingEffort","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimDepth","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimSRS","vernacularName","waterBody","year","downloadDate"
"1",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"195727760","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,8,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-01-04T05:32:59",3,NA,NA,NA,NA,NA,NA,NA,3,NA,"2024-01-03T19:12",NA,NA,"19:12:00-05:00","Poeciliidae",7659,NA,NA,"United States of America","4510080003","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","geosesarma",NA,NA,"440380507",NA,"geosesarma","195727760",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4510080003,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:31:20.437+00:00","2024-08-29T05:31:20.437+00:00",28.543735,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-81.35817,"2024-03-04T23:55:53.000+00:00",1,NA,NA,NA,NA,"https://www.inaturalist.org/observations/195727760",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","geosesarma",NA,"https://www.inaturalist.org/observations/195727760",NA,"geosesarma",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",3,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/01/03 7:12 PM","Lawsona/Fern Creek, Orlando, FL, USA",NA,NA,NA,2024,2024-08-29
"2",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"195727761","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,2,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-01-04T05:32:59",3,NA,NA,NA,NA,NA,NA,NA,3,NA,"2024-01-03T19:14",NA,NA,"19:14:00-05:00","Poeciliidae",7659,NA,NA,"United States of America","4510111944","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","geosesarma",NA,NA,"440380508",NA,"geosesarma","195727761",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4510111944,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:31:24.471+00:00","2024-08-29T05:31:24.471+00:00",28.543699,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-81.358156,"2024-03-04T23:55:50.000+00:00",1,NA,NA,NA,NA,"https://www.inaturalist.org/observations/195727761",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","geosesarma",NA,"https://www.inaturalist.org/observations/195727761",NA,"geosesarma",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",3,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/01/03 7:14 PM","Lawsona/Fern Creek, Orlando, FL, USA",NA,NA,NA,2024,2024-08-29
"3",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"195727764","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,2,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-01-04T05:33:00",3,NA,NA,NA,NA,NA,NA,NA,3,NA,"2024-01-03T19:23",NA,NA,"19:23:00-05:00","Poeciliidae",7659,NA,NA,"United States of America","4510104030","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","geosesarma",NA,NA,"440380514",NA,"geosesarma","195727764",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4510104030,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:38:13.201+00:00","2024-08-29T05:38:13.201+00:00",28.543566,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-81.358167,"2024-03-04T23:55:45.000+00:00",1,NA,NA,NA,NA,"https://www.inaturalist.org/observations/195727764",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","geosesarma",NA,"https://www.inaturalist.org/observations/195727764",NA,"geosesarma",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",3,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/01/03 7:23 PM","Lawsona/Fern Creek, Orlando, FL, USA",NA,NA,NA,2024,2024-08-29
"4",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"195727769","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,2,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-01-04T05:33:01",3,NA,NA,NA,NA,NA,NA,NA,3,NA,"2024-01-03T19:45",NA,NA,"19:45:00-05:00","Poeciliidae",7659,NA,NA,"United States of America","4510305938","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","geosesarma",NA,NA,"440380521",NA,"geosesarma","195727769",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4510305938,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:33:33.400+00:00","2024-08-29T05:33:33.400+00:00",28.543459,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-81.358172,"2024-03-04T23:55:36.000+00:00",1,NA,NA,NA,NA,"https://www.inaturalist.org/observations/195727769",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","geosesarma",NA,"https://www.inaturalist.org/observations/195727769",NA,"geosesarma",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",3,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/01/03 7:45 PM","Lawsona/Fern Creek, Orlando, FL, USA",NA,NA,NA,2024,2024-08-29
"5",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"195727774","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,4,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-01-04T05:33:02",3,NA,NA,NA,NA,NA,NA,NA,3,NA,"2024-01-03T20:25",NA,NA,"20:25:00-05:00","Poeciliidae",7659,NA,NA,"United States of America","4510337973","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","geosesarma",NA,NA,"440380526",NA,"geosesarma","195727774",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4510337973,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:35:22.650+00:00","2024-08-29T05:35:22.650+00:00",28.543065,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-81.35825,"2024-03-04T23:55:29.000+00:00",1,NA,NA,NA,NA,"https://www.inaturalist.org/observations/195727774",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","geosesarma",NA,"https://www.inaturalist.org/observations/195727774",NA,"geosesarma",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",3,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/01/03 8:25 PM","Lawsona/Fern Creek, Orlando, FL, USA",NA,NA,NA,2024,2024-08-29
"6",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"196368246","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,44,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-01-11T19:03:44",11,NA,NA,NA,NA,NA,NA,NA,11,NA,"2024-01-11T13:21:01",NA,NA,"13:21:01-05:00","Poeciliidae",7659,NA,NA,"United States of America","4512245240","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","woodrotdroptop",NA,NA,"442368277",NA,"woodrotdroptop","196368246",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4512245240,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:34:48.465+00:00","2024-08-29T05:34:48.465+00:00",29.644175,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-82.358158,"2024-03-04T23:53:26.000+00:00",1,NA,NA,NA,NA,"https://www.inaturalist.org/observations/196368246","Platys caught at night in University park creek. Pictures taken at home","PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","woodrotdroptop",NA,"https://www.inaturalist.org/observations/196368246",NA,"woodrotdroptop",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",11,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024-01-11 13:21:01-05:00","University of Florida, Gainesville, FL, US",NA,NA,NA,2024,2024-08-29
"7",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Tsuen Wan",NA,NA,NA,"HUMAN_OBSERVATION",NA,"196814884","Tsuen Wan, Hong Kong, ASIA","Observations",NA,NA,"ASIA",NA,11,"Hong Kong",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-01-16T08:15:07",16,NA,NA,NA,4236.19567136078,NA,NA,NA,16,NA,"2024-01-16T11:17:51",NA,NA,"11:17:51+08:00","Poeciliidae",7659,NA,NA,"Hong Kong","4512372051","ASIA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","garyckk",NA,NA,"443675406",NA,"H.T.Cheng","196814884",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"HK",FALSE,"LC",4512372051,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T06:14:16.047+00:00","2024-08-29T06:14:16.047+00:00",22.392153,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Adult",NA,NA,NA,114.104667,"2024-01-16T16:29:13.000+00:00",1,NA,NA,NA,NA,"https://www.inaturalist.org/observations/196814884",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Chan Kam Kong",NA,"https://www.inaturalist.org/observations/196814884",NA,"Chan Kam Kong",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",16,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024-01-16 11:17:51+08:00","大帽山郊野公園, 大帽山, 新界, HK",NA,NA,NA,2024,2024-08-29
"8",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"California",NA,NA,NA,"HUMAN_OBSERVATION",NA,"200356123","California, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,48,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-02-26T16:05:28",24,NA,NA,NA,NA,NA,NA,NA,55,NA,"2024-02-24T13:21",NA,NA,"13:21:00-08:00","Poeciliidae",7659,NA,NA,"United States of America","4596856691","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","jjjuser",NA,NA,"454783504",NA,"Larry Koopa","200356123",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4596856691,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:33:01.973+00:00","2024-08-29T05:33:01.973+00:00",34.109857,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-118.307498,"2024-03-12T02:33:14.000+00:00",2,NA,NA,NA,NA,"https://www.inaturalist.org/observations/200356123",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Jiovanny Celis",NA,"https://www.inaturalist.org/observations/200356123",NA,"Jiovanny Celis",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",55,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/02/24 1:21 PM","Los Angeles, CA, USA",NA,NA,NA,2024,2024-08-29
"9",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas","Travis",NA,NA,"PRESERVED_SPECIMEN",NA,"000079211","Waller Creek at Eastwoods Neighborhood Park, Texas, Travis, United States, NORTH_AMERICA","Ichthyology Collection",NA,NA,"NORTH_AMERICA",NA,100,"United States",457,NA,"6080b6cc-1c24-41ff-ad7f-0ebe7b56f311",NA,"2024-04-02T00:00:00",8,NA,NA,NA,NA,NA,NA,NA,68,NA,"2024-03-08",NA,"3/16"" mesh x 15' wide seine used to survey",NA,"Poeciliidae",7659,NA,"AEC20240308-3","United States of America","4867370380","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Travis, Texas, United States",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Rash, Ryan","2f5fde30-4ebc-4a32-9f01-15ddb1949669",NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","TNHC",NA,"c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"US",FALSE,"LC",4867370380,"Animalia",1,NA,"2024-08-26T07:01:28.024+00:00","2024-08-26T07:02:15.619+00:00","2024-08-26T07:02:15.619+00:00",30.290062,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Waller Creek at Eastwoods Neighborhood Park",NA,NA,-97.731025,NA,3,NA,NA,NA,NA,"2f5fde30-4ebc-4a32-9f01-15ddb1949669",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"TNHC","EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862","Adam Cohen|Maggie Monroe|Laena Bodovsky|Aspen Frisch|Eirene Jo|Madelyn Doyle|Aidyn Neiman",NA,NA,NA,NA,NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",68,NA,NA,2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-08-29
"10",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas","Travis",NA,NA,"PRESERVED_SPECIMEN",NA,"000079216","Waller Creek at E 41st Street, Texas, Travis, United States, NORTH_AMERICA","Ichthyology Collection",NA,NA,"NORTH_AMERICA",NA,50,"United States",457,NA,"6080b6cc-1c24-41ff-ad7f-0ebe7b56f311",NA,"2024-04-02T00:00:00",8,NA,NA,NA,NA,NA,NA,NA,68,NA,"2024-03-08",NA,"3/16"" mesh x 15' wide seine used to survey",NA,"Poeciliidae",7659,NA,"AEC20240308-2","United States of America","4867370592","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Travis, Texas, United States",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Rash, Ryan","44deeae8-0e2d-428d-90a2-ef3d5fafe8dc",NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","TNHC",NA,"c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"US",FALSE,"LC",4867370592,"Animalia",1,NA,"2024-08-26T07:01:28.024+00:00","2024-08-26T07:02:17.640+00:00","2024-08-26T07:02:17.640+00:00",30.300418,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Waller Creek at E 41st Street",NA,NA,-97.724724,NA,3,NA,NA,NA,NA,"44deeae8-0e2d-428d-90a2-ef3d5fafe8dc",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"TNHC","EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862","Adam Cohen|Maggie Monroe|Laena Bodovsky|Aspen Frisch|Eirene Jo|Madelyn Doyle|Aidyn Neiman",NA,NA,NA,NA,NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",68,NA,NA,2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-08-29
"11",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Tsuen Wan",NA,NA,NA,"HUMAN_OBSERVATION",NA,"206998184","Tsuen Wan, Hong Kong, ASIA","Observations",NA,NA,"ASIA",NA,30298,"Hong Kong",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-04-13T17:52:11",13,NA,NA,NA,NA,NA,NA,NA,104,NA,"2024-04-13T21:26",NA,NA,"21:26:00+08:00","Poeciliidae",7659,NA,NA,"Hong Kong","4846910487","ASIA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","oliver_lch",NA,NA,"470343464",NA,"C.H.Leung","206998184",NA,"Coordinate uncertainty increased to 30298m at the request of the observer","997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"HK",FALSE,"LC",4846910487,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:36:31.275+00:00","2024-08-29T05:36:31.275+00:00",22.368362,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Adult",NA,NA,NA,114.018746,"2024-04-15T11:08:12.000+00:00",4,NA,NA,NA,NA,"https://www.inaturalist.org/observations/206998184",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","C.H.Leung",NA,"https://www.inaturalist.org/observations/206998184",NA,"C.H.Leung",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,"FEMALE","Xiphophorus variatus",2350220,"variatus",104,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/04/13 9:26 PM",NA,NA,NA,NA,2024,2024-08-29
"12",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"207832718","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,4,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-04-17T22:09:27",12,NA,NA,NA,NA,NA,NA,NA,103,NA,"2024-04-12T16:15",NA,NA,"16:15:00-04:00","Poeciliidae",7659,NA,NA,"United States of America","4852810441","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","mkvam",NA,NA,"472158715",NA,"Matthew Kvam","207832718",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4852810441,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T06:16:08.260+00:00","2024-08-29T06:16:08.260+00:00",28.543814,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Adult",NA,NA,NA,-81.358208,"2024-04-17T22:45:50.000+00:00",4,NA,NA,NA,NA,"https://www.inaturalist.org/observations/207832718",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Matthew Kvam",NA,"https://www.inaturalist.org/observations/207832718",NA,"Matthew Kvam",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,"FEMALE","Xiphophorus variatus",2350220,"variatus",103,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/04/12 4:15 PM","Lawsona/Fern Creek, Orlando, FL, USA",NA,NA,NA,2024,2024-08-29
"13",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"207832723","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,4,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-04-18T13:00:12",12,NA,NA,NA,NA,NA,NA,NA,103,NA,"2024-04-12T16:39",NA,NA,"16:39:00-04:00","Poeciliidae",7659,NA,NA,"United States of America","4852898642","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","mkvam",NA,NA,"472352360",NA,"geosesarma","207832723",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",4852898642,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:34:59.974+00:00","2024-08-29T05:34:59.974+00:00",28.543822,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Adult",NA,NA,NA,-81.358253,"2024-04-18T13:21:58.000+00:00",4,NA,NA,NA,NA,"https://www.inaturalist.org/observations/207832723","I suspect green swordtail, for the sake of the lifelist I hope others agree.","PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Matthew Kvam",NA,"https://www.inaturalist.org/observations/207832723",NA,"Matthew Kvam",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,"FEMALE","Xiphophorus variatus",2350220,"variatus",103,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2024/04/12 4:39 PM","Lawsona/Fern Creek, Orlando, FL, USA",NA,NA,NA,2024,2024-08-29
