"","Especie","Y","X"
"1","Xiphophorus nezahualcoyotl",22.129491,-99.601066
"2","Xiphophorus nezahualcoyotl",21.931,-99.511002
"3","Xiphophorus nezahualcoyotl",22.832,-99.394
"4","Xiphophorus nezahualcoyotl",22.0825,-99.242222
"5","Xiphophorus nezahualcoyotl",21.975,-99.191667
"6","Xiphophorus nezahualcoyotl",22.698644,-99.045572
"7","Xiphophorus nezahualcoyotl",24.079,-99.1233
"8","Xiphophorus nezahualcoyotl",22.892802,-99.558358
