x,y,raw,cumulative,Cloglog
-99.662180296819,20.144604098652998,7.03656E-14,0.000000003,0
-99.09551366655501,19.852937450723,6.12524E-14,0.000000002,0
-99.695513628011,23.936270521742998,9.68837E-14,0.000000004,0
-97.912180409239,22.286270627739,9.99741E-5,5.959487372,0.161897197
-100.42884691423501,22.302937293335,2.48764E-9,0.000060917,0.000004395
-98.137180394785,21.027937375241,1.1771E-4,7.644787748,0.187749067
-99.47884697526301,22.144603970172998,1.22509E-10,0.000003654,0.000000216
-100.362180251851,22.736270598831,3.6285E-13,0.000000019,0.000000001
-100.245513592679,21.844603989444998,1.29397E-9,0.000029062,0.000002286
-98.528847036291,22.919603920387,2.13309E-4,19.631234709,0.313968847
-98.77051368743301,21.502937344727,8.76562E-4,62.322945486,0.787441109
-98.570513700281,21.469604013535,1.0013E-4,5.989503158,0.162128664
-99.253846989717,20.636270733735,9.43311E-15,0,0
-99.328846984899,21.727937330273,1.28684E-5,0.285769669,0.02247697
-99.22051365852501,22.944603918781,3.74427E-5,1.181691392,0.064006057
-99.64551363122301,23.927937188945,6.41802E-13,0.000000034,0.000000001
-100.978846878903,21.761270661464998,4.68325E-11,0.000001742,0.000000083
-98.52051370349301,19.711270793157,1.92117E-14,0.000000001,0
-98.920513677797,20.427937413785,1.10372E-14,0,0
-99.170513661737,21.277937359181,4.00912E-12,0.000000202,0.000000007
-100.67884689817501,22.052937309395,3.72964E-12,0.000000188,0.000000007
-99.84551361837501,22.044603976597,2.50753E-9,0.000061668,0.00000443
-98.620513697069,20.019604106682998,1.04357E-14,0,0
-98.553847034685,19.836270785127,1.16657E-14,0,0
-99.453846976869,21.561270674313,1.40135E-7,0.002520968,0.000247531
-99.662180296819,23.919603856147,7.66181E-14,0.000000003,0
-99.203846992929,22.102937306183,5.69025E-4,47.117785106,0.634043777
-99.495513640859,20.769604058503,2.40744E-11,0.000000955,0.000000043
-99.245513656919,20.619604068139,1.82051E-14,0.000000001,0
-98.77051368743301,21.877937320637,3.43379E-4,32.780902813,0.454805952
-98.93718034339301,19.611270799581,4.94383E-13,0.000000026,0.000000001
-98.553847034685,21.777937327061,3.22847E-4,31.088436681,0.434667959
-100.328846920659,21.336270688767,1.49279E-11,0.000000647,0.000000026
-99.88718028236501,20.986270711251,6.9753E-12,0.000000339,0.000000012
-99.995513608739,21.436270682343,1.02791E-7,0.00189873,0.000181575
-100.05384693832501,21.177937365605,2.69046E-12,0.000000133,0.000000005
-99.67884696241501,23.911270523349,2.93154E-12,0.000000144,0.000000005
-99.253846989717,21.319604023171,2.49969E-9,0.000061167,0.000004416
-99.153846996141,19.244604156469,3.17771E-13,0.000000016,0.000000001
-98.495513705099,21.302937357575,1.09475E-4,6.91864008,0.175846271
-98.545513701887,22.752937264427,7.51746E-5,3.573126505,0.124362941
-98.56218036748301,19.677937461964998,1.53009E-14,0,0
-99.628846965627,23.911270523349,1.02504E-12,0.000000054,0.000000002
-100.620513568589,21.886270653434998,6.58094E-13,0.000000036,0.000000001
-99.078847000959,20.502937408967,4.44206E-14,0.000000002,0
-98.345513714735,22.402937286910998,1.26034E-4,8.656917285,0.199606499
-99.703846960809,23.902937190551,4.74565E-13,0.000000024,0.000000001
-100.103846935113,22.419603952507,1.90625E-10,0.000005246,0.000000337
-98.578847033079,21.077937372028998,9.42868E-6,0.164764292,0.016518762
-100.503846909417,21.944603983021,7.17785E-10,0.000015832,0.000001268
-100.087180269517,22.069603974991,3.28979E-8,0.000666458,0.000058116
-100.05384693832501,22.361270622920998,5.65523E-11,0.000001967,0.0000001
-99.51218030645501,22.911270587589,1.33017E-6,0.021166367,0.002347117
-98.695513692251,22.694603934841,3.0202E-4,29.053459553,0.413480867
-99.34551365049501,21.927937317425,1.09725E-5,0.21386327,0.019197356
-99.912180280759,20.877937384877,9.95621E-12,0.000000452,0.000000018
-100.620513568589,22.002937312607,1.7132E-12,0.000000091,0.000000003
-98.628847029867,20.444604079381,5.10481E-12,0.000000261,0.000000009
-99.60384696723301,23.902937190551,9.40886E-13,0.00000005,0.000000002
-98.43718037551301,22.461270616497,1.35971E-4,9.743908884,0.213534445
-98.695513692251,22.402937286910998,1.6995E-5,0.426551295,0.029577104
-99.695513628011,23.894603857752998,6.50287E-13,0.000000035,0.000000001
-99.35384698329301,19.861270783521,4.9392E-13,0.000000025,0.000000001
-97.878847078047,22.177937301365,4.40573E-4,39.28983149,0.540822256
-98.570513700281,20.852937386483,8.42702E-6,0.138987829,0.014776924
-99.662180296819,23.894603857752998,7.05973E-12,0.000000341,0.000000012
-100.437180247033,22.319603958930998,2.95635E-9,0.000069233,0.000005223
-100.92884688211501,21.861270655041,2.96936E-11,0.000001144,0.000000052
-99.06218033536301,20.619604068139,4.5813E-14,0.000000002,0
-99.962180277547,21.527937343121,1.6814E-7,0.002993701,0.000296993
-98.528847036291,19.561270802793,5.62245E-15,0,0
-99.60384696723301,20.602937402543,8.03747E-12,0.000000384,0.000000014
-99.60384696723301,23.894603857752998,7.39797E-13,0.000000039,0.000000001
-99.828846952779,22.161270635769,5.54616E-11,0.000001933,0.000000098
-98.262180386755,21.469604013535,1.18708E-4,7.774936518,0.189179828
-98.662180361059,22.719603933235,7.8907E-4,58.733540697,0.751912241
-100.070513603921,21.911270651829,2.68368E-7,0.004565432,0.000473986
-99.053847002565,21.836270656647,1.47649E-3,77.292638912,0.926345545
-100.703846896569,21.702937331879,1.5329E-11,0.000000665,0.000000027
-98.68718035945301,21.136270701615,8.81497E-5,4.696022069,0.144205801
-98.570513700281,19.977937442693,1.90564E-14,0.000000001,0
-98.820513684221,22.002937312607,2.88722E-4,27.900730551,0.399538509
-98.670513693857,20.036270772279,9.90992E-15,0,0
-99.320513652101,20.919604048867,1.06619E-12,0.000000056,0.000000002
-98.18718039157301,20.786270724098998,2.51959E-5,0.704170625,0.043535079
-99.653846964021,23.886270524955,4.64713E-12,0.000000234,0.000000008
-98.81218035142301,19.611270799581,1.85432E-14,0.000000001,0
-99.378846981687,22.711270600437,2.16045E-4,19.953265875,0.317277102
-98.578847033079,19.744604124349,2.46283E-14,0.000000001,0
-99.070513668161,20.286270756219,3.23068E-13,0.000000016,0.000000001
-99.195513660131,20.594604069745,4.33335E-13,0.000000022,0.000000001
-98.453847041109,22.094603973385,4.28611E-5,1.443931423,0.07292285
-99.487180308061,22.311270626133,6.83092E-11,0.000002343,0.000000121
-98.037180401209,22.036270643799,2.81123E-4,26.990108587,0.391423178
-98.987180340181,21.702937331879,4.30444E-4,38.677580744,0.532531721
-100.362180251851,21.686270666283,1.05024E-9,0.00002309,0.000001855
-98.85384701541301,20.627937400937,9.38229E-12,0.000000429,0.000000017
-100.362180251851,21.727937330273,5.37905E-10,0.000012165,0.00000095
-99.30384698650501,22.827937259609,2.64866E-4,25.267262472,0.373691396
-100.26218025827501,21.336270688767,1.90612E-12,0.000000099,0.000000003
-100.870513552529,21.894603986233,2.65321E-11,0.000001036,0.000000047
-98.47884703950301,19.977937442693,1.26137E-14,0,0
-99.703846960809,23.877937192157,1.98341E-12,0.000000103,0.000000004
-97.970513738825,21.219604029595,1.59334E-4,12.727604821,0.245333622
-99.420513645677,22.711270600437,8.62783E-5,4.521523285,0.141371959
-99.895513615163,20.094604101865,2.11398E-13,0.000000011,0
-99.120513664949,22.036270643799,1.0209E-3,66.67392606,0.835283945
-99.67884696241501,20.477937410573,1.03103E-12,0.000000055,0.000000002
-98.68718035945301,20.027937439481,1.04044E-14,0,0
-101.145513534863,21.894603986233,7.46621E-12,0.00000036,0.000000013
-99.745513624799,21.386270685555,4.19767E-11,0.000001559,0.000000074
-99.003847005777,20.402937415391,4.81491E-14,0.000000002,0
-98.587180365877,21.586270672707,4.14607E-4,37.536068507,0.51926847
-98.02051373561301,21.677937333484998,2.00458E-4,18.041875516,0.29821537
-98.837180349817,22.611270606860998,2.90676E-5,0.847980379,0.050054676
-101.070513539681,21.886270653434998,3.39327E-12,0.000000171,0.000000006
-99.612180300031,21.452937347939,9.80159E-7,0.016138148,0.001730053
-100.320513587861,22.327937291729,1.58506E-8,0.000354245,0.000028001
-98.378847045927,22.244603963749,1.25371E-5,0.267948555,0.021904531
-100.203846928689,22.186270634162998,3.62435E-8,0.000753276,0.000064026
-99.778846955991,20.277937423421,1.8952E-13,0.000000009,0
