Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,bio14 contribution,bio18 contribution,bio3 contribution,bio4 contribution,bio7 contribution,bio9 contribution,distanciarios contribution,elevacion contribution,primaria contribution,bio14 permutation importance,bio18 permutation importance,bio3 permutation importance,bio4 permutation importance,bio7 permutation importance,bio9 permutation importance,distanciarios permutation importance,elevacion permutation importance,primaria permutation importance,Training gain without bio14,Training gain without bio18,Training gain without bio3,Training gain without bio4,Training gain without bio7,Training gain without bio9,Training gain without distanciarios,Training gain without elevacion,Training gain without primaria,Training gain with only bio14,Training gain with only bio18,Training gain with only bio3,Training gain with only bio4,Training gain with only bio7,Training gain with only bio9,Training gain with only distanciarios,Training gain with only elevacion,Training gain with only primaria,Test gain without bio14,Test gain without bio18,Test gain without bio3,Test gain without bio4,Test gain without bio7,Test gain without bio9,Test gain without distanciarios,Test gain without elevacion,Test gain without primaria,Test gain with only bio14,Test gain with only bio18,Test gain with only bio3,Test gain with only bio4,Test gain with only bio7,Test gain with only bio9,Test gain with only distanciarios,Test gain with only elevacion,Test gain with only primaria,AUC without bio14,AUC without bio18,AUC without bio3,AUC without bio4,AUC without bio7,AUC without bio9,AUC without distanciarios,AUC without elevacion,AUC without primaria,AUC with only bio14,AUC with only bio18,AUC with only bio3,AUC with only bio4,AUC with only bio7,AUC with only bio9,AUC with only distanciarios,AUC with only elevacion,AUC with only primaria,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
Xiphophorus_variatus,58,1.7381,1.8738,500,0.9406,14,1.4638,0.9175,0.0281,10058,0.9673,5.0377,0.2988,31.5719,0.0006,0.1659,8.3659,46.5315,7.0605,2.9834,1.2210,12.3977,69.0288,0.0000,4.7484,3.2152,0.0000,6.4056,1.7045,1.7251,1.7209,1.5686,1.7379,1.7309,1.6722,1.7379,1.6750,0.5537,0.7897,0.9654,1.3211,0.3189,0.9635,0.2499,1.1177,0.2405,1.4170,1.4594,1.4507,1.4081,1.4632,1.5033,1.2937,1.4635,1.5130,0.4912,0.7865,0.7796,1.1264,0.2238,0.7887,0.3866,0.9522,0.2682,0.9143,0.9172,0.9144,0.9077,0.9176,0.9204,0.9097,0.9175,0.9200,0.7860,0.8469,0.7943,0.8837,0.7155,0.8457,0.7576,0.8570,0.7027,7.4768,0.1033,1.0000,0.0571,0.2902,0.0000,0.0714,1.06E-6,5.0000,0.1495,0.2253,0.0690,0.1429,9.765E-7,10.0000,0.2167,0.1814,0.1207,0.2143,1.482E-6,3.6335,0.1252,0.2415,0.0000,0.0714,1.032E-7,6.8750,0.1749,0.2065,0.0862,0.2143,5.654E-6,14.0544,0.2585,0.1552,0.1552,0.2143,2.892E-7,3.6335,0.1252,0.2415,0.0000,0.0714,1.032E-7,6.5957,0.1699,0.2092,0.0862,0.2143,6.458E-6,4.0887,0.1331,0.2357,0.0345,0.0714,7.591E-8,1.2823,0.0678,0.2826,0.0000,0.0714,7.558E-7,10.8415,0.2257,0.1756,0.1207,0.2143,1.052E-6
